sequence_id,class_label,length,base_nll,patched_nll,delta_nll,relative_nll_degradation_pct,mean_kl,top1_agreement,nmse,explained_variance,diagnostic,interpolation_alpha
3419,0,227,2.4332378885020383,2.61319580078125,0.17995791227921165,7.395820734568548,0.31772148609161377,0.35930734872817993,0.01724022440612316,0.9836005568504333,reconstruction,0.5
3420,0,222,2.555949435763889,2.5480335828993055,-0.007915852864583517,-0.3097030306555235,0.027260033413767815,0.752212405204773,0.013266009278595448,0.9872028827667236,reconstruction,0.5
3421,0,228,1.6206687497886227,2.5053977801170184,0.8847290303283957,54.590367738243074,0.8545092940330505,0.4094827473163605,0.019769679754972458,0.9812132716178894,reconstruction,0.5
3422,0,221,1.6304035186767578,2.599055971418108,0.9686524527413503,59.41182300241308,0.8727786540985107,0.30666667222976685,0.01772117055952549,0.9832656383514404,reconstruction,0.5
3423,0,225,2.0609714441132128,2.58918601588199,0.5282145717687774,25.62939788794869,0.5627965331077576,0.4104803502559662,0.018525471910834312,0.9823315143585205,reconstruction,0.5
3424,0,228,2.812747839725379,2.804267387885552,-0.00848045183982693,-0.3015006080550368,0.01804717816412449,0.7456896305084229,0.013673996552824974,0.9870325326919556,reconstruction,0.5
3425,0,223,2.56259641394151,2.728856449633573,0.16626003569206294,6.487952405909272,0.14224621653556824,0.541850209236145,0.01732650399208069,0.9834920167922974,reconstruction,0.5
3426,0,222,2.7223640950520833,2.86572265625,0.14335856119791668,5.265958416747852,0.1493763029575348,0.508849561214447,0.015820220112800598,0.9849439859390259,reconstruction,0.5
3427,0,223,2.5539086265901547,2.7717722664892146,0.21786363989905988,8.530596499450334,0.24052876234054565,0.5814977884292603,0.013200327754020691,0.9873743653297424,reconstruction,0.5
3428,0,223,1.6397944087475802,2.622848915842782,0.9830545070952017,59.94986333963815,1.0889050960540771,0.46255505084991455,0.018454549834132195,0.983552873134613,reconstruction,0.5
3429,0,224,2.61229608342511,2.596465123382434,-0.015830960042676256,-0.6060170645710078,0.03172240033745766,0.7675438523292542,0.013294699601829052,0.9871715903282166,reconstruction,0.5
3430,0,224,1.7688043401104763,2.7141519286033864,0.9453475884929101,53.44557151153674,0.9129894375801086,0.46929824352264404,0.016444925218820572,0.9845066070556641,reconstruction,0.5
3431,0,225,2.822788171600877,2.8274150647615133,0.004626893160636136,0.16391216341296003,0.014467738568782806,0.7248908281326294,0.013079184107482433,0.9874656796455383,reconstruction,0.5
3432,0,225,1.984693025287829,2.597064369603207,0.6123713443153782,30.85471337445595,0.6299290657043457,0.3711790442466736,0.02002566307783127,0.9828663468360901,reconstruction,0.5
3433,0,220,1.7456199748633687,2.5088875945908073,0.7632676197274386,43.72472993654763,0.8895095586776733,0.3750000298023224,0.01567026600241661,0.9851433634757996,reconstruction,0.5
3434,0,227,1.4355913245159646,2.54527587890625,1.1096845543902856,77.29808166432294,1.0803020000457764,0.32034632563591003,0.021699098870158195,0.9806469082832336,reconstruction,0.5
3435,0,229,2.956490089153421,2.943682703478583,-0.0128073856748383,-0.4331956234801938,0.020106496289372444,0.6738197207450867,0.013526149094104767,0.9870926737785339,reconstruction,0.5
3436,0,224,2.868642126411068,2.8772857262699616,0.008643599858893403,0.30131328614724523,0.027292711660265923,0.7938596606254578,0.013091571629047394,0.9874455332756042,reconstruction,0.5
3437,0,221,2.538416726248605,2.7055557795933316,0.16713905334472656,6.5843819738665506,0.14322496950626373,0.5244444608688354,0.015102447010576725,0.9855156540870667,reconstruction,0.5
3438,0,221,2.727478572300502,2.7232701437813893,-0.00420842851911285,-0.1542973998715317,0.01450365036725998,0.7333333492279053,0.01376813929527998,0.9869190454483032,reconstruction,0.5
3439,0,229,2.79870552852236,2.7988012905778556,9.576205549555183e-05,0.003421655280257783,0.008414925076067448,0.7553647756576538,0.013166754506528378,0.9873507022857666,reconstruction,0.5
3440,0,221,1.616492407662528,2.5940638950892856,0.9775714874267576,60.47485795744259,0.8865354061126709,0.30222222208976746,0.017635896801948547,0.9833377599716187,reconstruction,0.5
3441,0,229,1.2303881151922818,2.519300000420932,1.2889118852286503,104.75652920519495,1.1727656126022339,0.32188841700553894,0.022400684654712677,0.9799744486808777,reconstruction,0.5
3442,0,221,2.5516836983816966,2.731254850115095,0.17957115173339844,7.0373593657899,0.14439240097999573,0.5155555605888367,0.015140575356781483,0.9854836463928223,reconstruction,0.5
3443,0,228,2.146075624408144,2.568734833688447,0.42265920928030276,19.694516095949133,0.43753665685653687,0.3836206793785095,0.01915113627910614,0.9818792939186096,reconstruction,0.5
3444,0,229,0.961074894872205,2.1886445407209725,1.2275696458487675,127.72882242564442,1.1601651906967163,0.3690987229347229,0.02083364874124527,0.9799391627311707,reconstruction,0.5
3445,0,220,1.1282534748984026,2.6212705603629485,1.493017085464546,132.32993460082096,1.3182117938995361,0.25,0.019795654341578484,0.9811474680900574,reconstruction,0.5
3446,0,221,2.7245309012276784,2.7300120762416293,0.005481175013950956,0.20117866938052084,0.01783592440187931,0.7377777695655823,0.013693977147340775,0.9870136976242065,reconstruction,0.5
3447,0,224,2.5632797442868944,2.709788587124862,0.14650884283796772,5.715679030527609,0.16249054670333862,0.7017543911933899,0.013364352285861969,0.9871289134025574,reconstruction,0.5
3448,0,228,1.7326479164552895,2.5813942120704816,0.8487462956151921,48.985502914613285,0.7771274447441101,0.4051724076271057,0.020904798060655594,0.98042231798172,reconstruction,0.5
3449,0,225,0.9651119834498355,2.639879193222314,1.6747672097724782,173.53086879990326,1.6255152225494385,0.2620087265968323,0.015919243916869164,0.9847105145454407,reconstruction,0.5
3450,0,221,2.8061605181012834,2.82147216796875,0.015311649867466581,0.5456441200956963,0.03095436654984951,0.8311111330986023,0.014102593995630741,0.9865735769271851,reconstruction,0.5
3451,0,227,2.569796089504076,2.8454255477241848,0.27562945822010887,10.72573265037929,0.27330201864242554,0.5064935088157654,0.013610771857202053,0.9870304465293884,reconstruction,0.5
3452,0,223,1.9746628482784845,2.6443459839947456,0.6696831357162611,33.91379628679865,0.6848276257514954,0.3612334728240967,0.018213296309113503,0.9828842878341675,reconstruction,0.5
3453,0,221,2.120872361319406,2.238933835710798,0.11806147439139236,5.566646845166377,0.07721953094005585,0.7511111497879028,0.015154371038079262,0.9856754541397095,reconstruction,0.5
3454,0,227,1.3813325301460597,2.519852878736413,1.1385203485903534,82.42188783246625,1.1837191581726074,0.32900431752204895,0.019161462783813477,0.981891930103302,reconstruction,0.5
3455,0,227,2.69403076171875,2.7633563497792117,0.06932558806046174,2.573303506610039,0.10982031375169754,0.5324675440788269,0.01675756648182869,0.9837985038757324,reconstruction,0.5
3456,0,228,1.538211574802151,2.168039165017925,0.629827590215774,40.94544603181679,0.5596327185630798,0.5086206793785095,0.022750234231352806,0.9780311584472656,reconstruction,0.5
3457,0,222,2.558435329861111,2.5622151692708335,0.003779839409722374,0.14774027569137616,0.03863868489861488,0.747787594795227,0.013173750601708889,0.9872726202011108,reconstruction,0.5
3458,0,224,1.7969970703125,2.6115093483273677,0.8145122780148677,45.32629971807483,0.8865340352058411,0.320175439119339,0.019022027030587196,0.9820894598960876,reconstruction,0.5
3459,0,227,2.2310201893682065,2.7170041291610056,0.4859839397927992,21.783036393338197,0.45009464025497437,0.3982684016227722,0.017999228090047836,0.9826681017875671,reconstruction,0.5
3460,0,229,0.8361788782580145,2.2621423129377694,1.4259634346797547,170.53329996213492,1.276963472366333,0.3862660825252533,0.021893572062253952,0.980263888835907,reconstruction,0.5
3461,0,220,2.668600997582679,2.6972973742292603,0.02869637664658109,1.0753341047453466,0.013425312936306,0.7187500596046448,0.013048415072262287,0.987456738948822,reconstruction,0.5
3462,0,220,1.020658073938481,2.580230028639994,1.5595719547015132,152.80062878290764,1.3129700422286987,0.2857142984867096,0.020385535433888435,0.9805428385734558,reconstruction,0.5
3463,0,220,2.8551799962338844,2.8583707937745237,0.003190797540639334,0.11175468954140001,0.032171525061130524,0.6696428656578064,0.014063284732401371,0.9867051839828491,reconstruction,0.5
3464,0,229,2.822949639682112,2.831158342032597,0.008208702350485098,0.29078458344051317,0.018937725573778152,0.8240343332290649,0.013565396890044212,0.9870685935020447,reconstruction,0.5
3465,0,227,2.8302445121433424,2.8329876443614133,0.002743132218070876,0.09692209299589821,0.01081130001693964,0.7575757503509521,0.013200855813920498,0.9872350096702576,reconstruction,0.5
3466,0,224,0.776885045257434,2.349680627495182,1.572795582237748,202.44894554722384,1.4461930990219116,0.30263158679008484,0.01897408254444599,0.9819071888923645,reconstruction,0.5
3467,0,227,1.6504247250764266,2.570422894021739,0.9199981689453125,55.74311599716915,0.9739689230918884,0.40692639350891113,0.019158149138092995,0.9818943738937378,reconstruction,0.5
3468,0,221,1.607968739100865,2.5743661608014787,0.9663974217006137,60.10051055103213,0.8592044711112976,0.35555556416511536,0.017620842903852463,0.9833539128303528,reconstruction,0.5
3469,0,221,2.4502105712890625,2.7479237147739957,0.29771314348493316,12.150512571183034,0.24211366474628448,0.4533333480358124,0.016168463975191116,0.9844962358474731,reconstruction,0.5
3470,0,227,1.8366076925526496,2.5807771102241848,0.7441694176715352,40.51869218936108,0.6952924132347107,0.3982684016227722,0.021369431167840958,0.980030357837677,reconstruction,0.5
3471,0,223,2.239720707446073,2.7303423586144913,0.49062165116841827,21.90548355146782,0.45784538984298706,0.31277531385421753,0.02006770484149456,0.9821969866752625,reconstruction,0.5
3472,0,221,1.6823526109967912,2.7761546543666293,1.093802043369838,65.01621813525537,1.0649917125701904,0.30222222208976746,0.019538354128599167,0.982086181640625,reconstruction,0.5
3473,0,229,2.517339246026401,2.738531967689251,0.2211927216628502,8.786766504037988,0.1664362996816635,0.4806866943836212,0.01644643396139145,0.9842797517776489,reconstruction,0.5
3474,0,222,2.540580783420139,2.7065245225694445,0.1659437391493057,6.53172456598336,0.13569402694702148,0.5398229956626892,0.015121165663003922,0.9855006337165833,reconstruction,0.5
3475,0,225,2.810611657929002,2.8132222493489585,0.002610591419956343,0.09288339115052116,0.009402953088283539,0.7641921639442444,0.013132261112332344,0.9874104857444763,reconstruction,0.5
3476,0,227,2.7785793138586956,2.7939315132472826,0.015352199388587007,0.5525197467646498,0.024846717715263367,0.701298713684082,0.014429662376642227,0.986221969127655,reconstruction,0.5
3477,0,225,2.464745237116228,2.906343694318805,0.4415984572025766,17.91659643165597,0.4544656574726105,0.30131006240844727,0.02026345767080784,0.9822428226470947,reconstruction,0.5
3478,0,224,2.181775063670154,2.6813889558094712,0.4996138921393172,22.89942260586997,0.4539719223976135,0.359649121761322,0.020077450200915337,0.9821174144744873,reconstruction,0.5
3479,0,223,2.924312625311117,2.9465196997718475,0.022207074460730336,0.7593946785483556,0.02210427075624466,0.6828193664550781,0.0136719373986125,0.9868766665458679,reconstruction,0.5
3480,0,223,1.627417775381983,2.587188450636062,0.9597706752540791,58.975064041487705,1.1049739122390747,0.28634360432624817,0.018990468233823776,0.9818947315216064,reconstruction,0.5
3481,0,221,1.7163164956229073,2.839413506644113,1.1230970110212055,65.43647479269823,1.0779509544372559,0.25333333015441895,0.019836757332086563,0.9818259477615356,reconstruction,0.5
3482,0,228,1.1712861824861336,2.5863317184117967,1.415045535925663,120.81125493362637,1.3603086471557617,0.31896552443504333,0.02256028912961483,0.9798578023910522,reconstruction,0.5
3483,0,227,1.07239990234375,2.5044221297554348,1.4320222274116847,133.5343489198361,1.2951834201812744,0.32034632563591003,0.022416194900870323,0.9799673557281494,reconstruction,0.5
3484,0,227,1.0475789609162705,2.7556964376698367,1.7081174767535663,163.05381651227057,1.7016947269439697,0.19480518996715546,0.021778564900159836,0.9809024930000305,reconstruction,0.5
3485,0,222,2.6837679036458333,2.6928976779513887,0.009129774305555394,0.34018494271255045,0.025943178683519363,0.7964601516723633,0.013741987757384777,0.9869158864021301,reconstruction,0.5
3486,0,221,1.2809125355311803,2.4266564505440846,1.1457439150129043,89.44747461135408,1.0889379978179932,0.36000001430511475,0.018774377182126045,0.9828705191612244,reconstruction,0.5
3487,0,225,1.8200605961314418,2.414398193359375,0.5943375972279332,32.654824707001744,0.6233404874801636,0.4978165924549103,0.01845523715019226,0.9830752611160278,reconstruction,0.5
3488,0,221,2.0894851684570312,2.7316156114850725,0.6421304430280412,30.731514763620883,0.5837938189506531,0.42222222685813904,0.016705919057130814,0.9843508005142212,reconstruction,0.5
3489,0,228,2.265414151278409,2.6561955703801408,0.3907814191017316,17.249888674051384,0.3611660301685333,0.3879310190677643,0.018521713092923164,0.9825575947761536,reconstruction,0.5
3490,0,221,2.723425728934152,2.769586835588728,0.046161106654575956,1.6949647704415904,0.05547064170241356,0.7111111283302307,0.014101511798799038,0.9864899516105652,reconstruction,0.5
3491,0,220,2.803361695978139,2.82676635194787,0.02340465596973118,0.8348782108034373,0.027050599455833435,0.5892857313156128,0.014047187753021717,0.9866592288017273,reconstruction,0.5
3492,0,227,2.5891243312669836,2.688984481148098,0.09986014988111425,3.8569082479035623,0.1571943163871765,0.5714285969734192,0.016253456473350525,0.9842936396598816,reconstruction,0.5
3493,0,227,2.6385983674422553,2.6727183466372284,0.034119979194973116,1.2931099941537358,0.0345248319208622,0.6796537041664124,0.01424923911690712,0.9865778684616089,reconstruction,0.5
3494,0,226,1.5202567421192685,2.6087683798444323,1.0885116377251638,71.60051375320701,1.0192095041275024,0.38695651292800903,0.021777290850877762,0.9805858135223389,reconstruction,0.5
3495,0,226,1.7521543544452785,2.4705346786299125,0.718380324184634,40.999831000167156,0.6761614084243774,0.4304347634315491,0.021342512220144272,0.9796949028968811,reconstruction,0.5
3496,0,227,2.7144050929857335,2.761853558084239,0.04744846509850564,1.7480244647756054,0.1266753226518631,0.6147186160087585,0.016813194379210472,0.9837619066238403,reconstruction,0.5
3497,0,228,2.2424654609713204,2.7226403967126624,0.48017493574134207,21.41281299973089,0.4373001754283905,0.45258620381355286,0.018593501299619675,0.9827846884727478,reconstruction,0.5
3498,0,226,2.8382658979257642,2.818902827766785,-0.019363070158979312,-0.6822148049317739,0.024414103478193283,0.7695651650428772,0.013568596914410591,0.9869850873947144,reconstruction,0.5
3499,0,227,1.5176760466202446,2.860577392578125,1.3429013459578802,88.48405751335571,1.2115933895111084,0.3333333432674408,0.018227428197860718,0.9832217693328857,reconstruction,0.5
3500,0,221,2.790135519845145,2.795501164027623,0.005365644182477869,0.19230765474702344,0.02527276612818241,0.6977778077125549,0.013057884760200977,0.9874095320701599,reconstruction,0.5
3501,0,226,2.8309592700941595,2.8167282171124453,-0.014231052981714232,-0.5026936675511018,0.027828272432088852,0.7260869145393372,0.013647270388901234,0.9869135022163391,reconstruction,0.5
3502,0,228,2.2436975256189124,2.70972102441829,0.46602349879937766,20.770335282641426,0.4290567636489868,0.4568965435028076,0.01859528198838234,0.9827922582626343,reconstruction,0.5
3503,0,224,2.4120738831910793,2.773990580689014,0.36191669749793487,15.004378598019281,0.3883693814277649,0.5789473652839661,0.013454864732921124,0.9871082901954651,reconstruction,0.5
3504,0,225,1.7523264299359238,2.558583845172012,0.8062574152360882,46.01068622046465,0.8894017934799194,0.4017467200756073,0.018794531002640724,0.9820842742919922,reconstruction,0.5
3505,0,221,2.042018617902483,2.0482031958443776,0.006184577941894531,0.30286589395777375,0.035361696034669876,0.7822222709655762,0.014018991962075233,0.9865002632141113,reconstruction,0.5
3506,0,222,2.4240576171875,2.697267795138889,0.2732101779513889,11.270779044781104,0.22534476220607758,0.45132744312286377,0.01646946556866169,0.9842047095298767,reconstruction,0.5
3507,0,228,1.3173503132609579,2.4712350027901784,1.1538846895292205,87.59133223059735,1.3332185745239258,0.30603447556495667,0.021992381662130356,0.9803684949874878,reconstruction,0.5
3508,0,223,2.562601815282771,2.725113860273783,0.16251204499101224,6.341681490344211,0.1394224762916565,0.5726872086524963,0.01737946644425392,0.9834417700767517,reconstruction,0.5
3509,0,225,2.07763457716557,2.5733243708024944,0.4956897936369242,23.858372356950905,0.5602774024009705,0.3930131196975708,0.018356453627347946,0.9825030565261841,reconstruction,0.5
3510,0,228,2.851951433982684,2.849153857210498,-0.002797576772186172,-0.09809342258957829,0.01837896555662155,0.6681034564971924,0.013399611227214336,0.9871305823326111,reconstruction,0.5
3511,0,229,1.6378705254916488,2.868254036738955,1.230383511247306,75.120926355151,1.0864791870117188,0.270386278629303,0.01931961439549923,0.9827209711074829,reconstruction,0.5
3512,0,227,2.234578804347826,2.6923838739809782,0.45780506963315215,20.48730922992734,0.44628894329071045,0.43290042877197266,0.01799345202744007,0.9826878309249878,reconstruction,0.5
3513,0,228,0.8782268705822173,2.280711516673431,1.4024846460912137,159.69502791020747,1.3573311567306519,0.3362068831920624,0.021854601800441742,0.9804748892784119,reconstruction,0.5
3514,0,223,2.8096186545042867,2.8141803572663164,0.004561702762029718,0.16236021051172012,0.06474504619836807,0.8061673641204834,0.014147410169243813,0.9865204691886902,reconstruction,0.5
3515,0,229,1.021538964633284,2.666547577956627,1.645008613323343,161.0323903713134,1.715914011001587,0.2403433471918106,0.02205585688352585,0.9806388020515442,reconstruction,0.5
3516,0,222,2.776589084201389,2.78914794921875,0.012558865017361143,0.45231269865678964,0.008845367468893528,0.7920354008674622,0.01329202763736248,0.9872565269470215,reconstruction,0.5
3517,0,229,2.7496056392275054,2.7763945480872847,0.026788908859779248,0.9742818561903125,0.02400674857199192,0.716738224029541,0.012989210896193981,0.987463116645813,reconstruction,0.5
3518,0,221,2.6890547616141185,2.7212464468819753,0.03219168526785676,1.1971375863142908,0.035810843110084534,0.746666669845581,0.013777484185993671,0.9868695139884949,reconstruction,0.5
3519,0,222,2.5068929036458334,2.734087185329861,0.22719428168402755,9.0627837094123,0.19699186086654663,0.5221238732337952,0.016284091398119926,0.9843876361846924,reconstruction,0.5
3520,0,220,2.784733656810538,2.7728345383443105,-0.011899118466227598,-0.4272982601810513,0.012453258968889713,0.7500000596046448,0.013303847052156925,0.9870699644088745,reconstruction,0.5
3521,0,227,1.751079791525136,2.3594471807065216,0.6083673891813857,34.74241391658781,0.6013367772102356,0.4848484992980957,0.021085795015096664,0.979568362236023,reconstruction,0.5
3522,0,227,2.6246101711107337,2.651353918987772,0.02674374787703826,1.018960764970301,0.03904121369123459,0.6450216174125671,0.013665750622749329,0.9867839217185974,reconstruction,0.5
3523,0,220,1.1177440010378714,2.410801635194787,1.2930576341569158,115.68459620058425,1.215219259262085,0.3660714328289032,0.018678007647395134,0.9821751713752747,reconstruction,0.5
3524,0,228,2.8537433838947512,2.8516956676136362,-0.0020477162811149974,-0.07175544559021636,0.022473381832242012,0.6637930870056152,0.01339754369109869,0.9871330857276917,reconstruction,0.5
3525,0,228,1.8910581910765016,2.518629726393398,0.6275715353168965,33.186262499920524,0.5849512219429016,0.3534482717514038,0.018580276519060135,0.9831735491752625,reconstruction,0.5
3526,0,227,1.0279624607252038,2.6605391792629076,1.6325767185377038,158.8167643189965,1.7049925327301025,0.2294372320175171,0.02200521156191826,0.9806501865386963,reconstruction,0.5
3527,0,229,1.4600639343261719,2.3701503359038254,0.9100864015776535,62.33195548369351,1.0533367395401,0.3690987229347229,0.015294065698981285,0.9852504134178162,reconstruction,0.5
3528,0,227,2.8800430961277175,2.88804639733356,0.008003301205842472,0.2778882446795012,0.02682747319340706,0.6796537041664124,0.013146712444722652,0.9874311089515686,reconstruction,0.5
3529,0,223,2.757644518286781,2.7689214385716263,0.011276920284845282,0.4089330662478281,0.015741612762212753,0.87665194272995,0.013446064665913582,0.9871275424957275,reconstruction,0.5
3530,0,227,2.242973792034647,2.7410909901494565,0.4981171981148096,22.20789203528577,0.44945406913757324,0.411255419254303,0.017979545518755913,0.9826863408088684,reconstruction,0.5
3531,0,228,2.8928209445177218,2.8984052649824132,0.0055843204646914835,0.19304065380453322,0.03355099633336067,0.5646551847457886,0.01356932707130909,0.9870360493659973,reconstruction,0.5
3532,0,225,2.823357297663103,2.8157525313527962,-0.007604766310306932,-0.2693518923942573,0.009360541589558125,0.7772926092147827,0.013143002055585384,0.9873986840248108,reconstruction,0.5
3533,0,222,1.2889621310763888,2.3300162760416665,1.0410541449652777,80.76685263793688,0.93771892786026,0.4115044176578522,0.02131548337638378,0.979487419128418,reconstruction,0.5
3534,0,228,1.2858465285528273,2.4542365796638257,1.1683900511109984,90.86543573951847,1.1512041091918945,0.3405172526836395,0.019261453300714493,0.9819765686988831,reconstruction,0.5
3535,0,223,1.7536541423966399,2.411356968162334,0.657702825765694,37.50470573786239,0.549500048160553,0.4273127615451813,0.017832286655902863,0.9830695986747742,reconstruction,0.5
3536,0,224,1.6407363152188876,2.5230169758397576,0.88228066062087,53.77345844284348,0.79520183801651,0.36403509974479675,0.021932760253548622,0.9786988496780396,reconstruction,0.5
3537,0,223,1.4744873046875,2.71886234789823,1.24437504321073,84.39374413430167,1.180668592453003,0.39647576212882996,0.018238523975014687,0.9832487106323242,reconstruction,0.5
3538,0,222,2.4803591579861113,2.7382302517361112,0.25787109374999995,10.396522331039119,0.22275789082050323,0.44247788190841675,0.01638702116906643,0.9842936992645264,reconstruction,0.5
3539,0,228,2.5789377451975106,2.6028809650635822,0.02394321986607162,0.9284140305697027,0.03967873752117157,0.6465517282485962,0.014528987929224968,0.9862183332443237,reconstruction,0.5
3540,0,227,1.0930869061013926,1.9928535793138586,0.8997666732124661,82.31428518539087,0.8406469821929932,0.4675324559211731,0.022572429850697517,0.9780098795890808,reconstruction,0.5
3541,0,224,0.8830782852508948,2.2663598417710626,1.383281556520168,156.6431402089293,1.3097034692764282,0.3552631735801697,0.021806625649333,0.9804100394248962,reconstruction,0.5
3542,0,229,2.0309412726040543,2.632007467335668,0.6010661947316138,29.595449304200326,0.5077415108680725,0.42918455600738525,0.019252190366387367,0.982148289680481,reconstruction,0.5
3543,0,224,2.199231656112335,2.714856118357654,0.5156244622453192,23.44566388957897,0.4796944260597229,0.3552631735801697,0.020144637674093246,0.9821468591690063,reconstruction,0.5
3544,0,220,2.2392211366661994,2.808277352508408,0.5690562158422088,25.413131669944487,0.8070951700210571,0.2857142984867096,0.019061671569943428,0.9817580580711365,reconstruction,0.5
3545,0,228,1.9972740272422889,2.6128204477813854,0.6155464205390966,30.81932735033883,0.6407040357589722,0.375,0.02066487818956375,0.9823452830314636,reconstruction,0.5
3546,0,221,2.824605941772461,2.843308312552316,0.018702370779855038,0.6621231833888717,0.018619410693645477,0.6355555653572083,0.013698744587600231,0.9869837760925293,reconstruction,0.5
3547,0,224,2.3458585361026985,2.576374877391933,0.23051634128923437,9.82652354102322,0.2193925827741623,0.640350878238678,0.014859259128570557,0.9857674241065979,reconstruction,0.5
3548,0,224,2.5835098064943556,2.837537320174835,0.25402751368047927,9.832651420246671,0.1824498474597931,0.5087719559669495,0.015946997329592705,0.9847086071968079,reconstruction,0.5
3549,0,227,1.2179160740064539,2.5234130859375,1.305497011931046,107.19104869323927,1.1578503847122192,0.47186148166656494,0.018728993833065033,0.9833613634109497,reconstruction,0.5
3550,0,227,2.6279562245244565,2.653225044582201,0.025268820057744446,0.9615388499219382,0.033159222453832626,0.6969696879386902,0.013674106448888779,0.9867762923240662,reconstruction,0.5
3551,0,222,2.5136537000868056,2.7527454969618055,0.23909179687499993,9.51172378544997,0.20564542710781097,0.5,0.016349466517567635,0.9843244552612305,reconstruction,0.5
3552,0,235,2.35004995650604,2.801114635307248,0.4510646788012078,19.193833626917137,0.37246033549308777,0.43096232414245605,0.013714060187339783,0.986951470375061,reconstruction,0.5
3553,0,233,2.8073518397444386,2.8258868718551375,0.018535032110698957,0.6602318900072837,0.015350031666457653,0.7890294790267944,0.013593536801636219,0.9870738983154297,reconstruction,0.5
3554,0,237,2.628167215983073,2.6562230428059896,0.02805582682291652,1.0675053951018165,0.047800708562135696,0.7136929631233215,0.013424566946923733,0.9870539307594299,reconstruction,0.5
3555,0,235,2.4298452168953517,2.728423302914916,0.29857808601956437,12.287946736009049,0.2685948610305786,0.4184100329875946,0.017785433679819107,0.9828766584396362,reconstruction,0.5
3556,0,231,2.4772443200787926,2.7822716867821846,0.30502736670339203,12.313172513145178,0.2961953580379486,0.6170212626457214,0.01326354593038559,0.9871786236763,reconstruction,0.5
3557,0,231,2.1728760808961005,2.7186133229834404,0.5457372420873399,25.115893487228973,0.6783557534217834,0.3787233829498291,0.017696145921945572,0.9832842946052551,reconstruction,0.5
3558,0,231,2.379665276943109,2.9391122149606037,0.5594469380174947,23.50948023816836,0.4243132174015045,0.4553191363811493,0.01653149537742138,0.9844933748245239,reconstruction,0.5
3559,0,235,2.050988077115612,2.646537203748687,0.5955491266330752,29.037181311683696,0.5530044436454773,0.439330518245697,0.014218159951269627,0.9863682389259338,reconstruction,0.5
3560,0,239,2.1892289090747674,2.706866051539902,0.5176371424651345,23.64472441960869,0.4930966794490814,0.4197530746459961,0.014841118827462196,0.9860900044441223,reconstruction,0.5
3561,0,231,1.168008266351162,2.708797878689236,1.5407896123380742,131.91598524824443,1.660546064376831,0.2255319058895111,0.022254541516304016,0.9804830551147461,reconstruction,0.5
3562,0,230,1.2715091296019985,2.5810237769916844,1.309514647389686,102.98900864357802,1.1840369701385498,0.31196582317352295,0.0193807240575552,0.9816002249717712,reconstruction,0.5
3563,0,239,2.6022389309465392,2.614215188775181,0.011976257828641756,0.4602289853639807,0.050280746072530746,0.6255143880844116,0.014574121683835983,0.986099362373352,reconstruction,0.5
3564,0,236,2.730741492873954,2.7289477232609833,-0.0017937696129708414,-0.06568800516825919,0.016236333176493645,0.7958333492279053,0.01335939858108759,0.9871402978897095,reconstruction,0.5
3565,0,230,1.3791868021559817,2.7577404627984174,1.3785536606424358,99.9540931284612,1.3359214067459106,0.29914531111717224,0.019295023754239082,0.9822279214859009,reconstruction,0.5
3566,0,238,2.5878645394352957,2.760286323262448,0.17242178382715245,6.6627051454855915,0.2371813803911209,0.3140495717525482,0.01973314955830574,0.9829937815666199,reconstruction,0.5
3567,0,235,1.7421564695214022,2.5221034458705356,0.7799469763491333,44.769054329740946,0.7730725407600403,0.35983261466026306,0.019074808806180954,0.9817425608634949,reconstruction,0.5
3568,0,230,1.5820524682302843,2.6630733637339055,1.0810208955036211,68.3302808985136,1.0913158655166626,0.3076923191547394,0.01914963312447071,0.9821789264678955,reconstruction,0.5
3569,0,234,2.851040997082674,2.874456091772152,0.023415094689478,0.8212822864854445,0.029726993292570114,0.6638655662536621,0.013175520114600658,0.9873068928718567,reconstruction,0.5
3570,0,231,1.263704087999132,2.11094965486445,0.847245566865318,67.04461708332308,0.8839514255523682,0.4893616735935211,0.022156231105327606,0.9786070585250854,reconstruction,0.5
3571,0,231,1.4362376938518295,2.503914075020032,1.0676763811682024,74.33841805842133,0.9652897715568542,0.3021276593208313,0.02146872878074646,0.9808481931686401,reconstruction,0.5
3572,0,234,1.6758963669402689,2.5118660584783754,0.8359696915381065,49.88194425556038,0.7559696435928345,0.3571428656578064,0.018200106918811798,0.9826812744140625,reconstruction,0.5
3573,0,237,1.6374862670898438,2.436964162190755,0.7994778951009114,48.823487022077515,0.7479687929153442,0.42738592624664307,0.02041591890156269,0.9803553819656372,reconstruction,0.5
3574,0,233,2.8063631219378973,2.8259166135626326,0.019553491624735297,0.6967555792007732,0.03177507594227791,0.6329113841056824,0.013361643068492413,0.9871983528137207,reconstruction,0.5
3575,0,237,2.8242782592773437,2.8227447509765624,-0.00153350830078125,-0.05429735174796953,0.018941311165690422,0.7676348686218262,0.013615356758236885,0.9869587421417236,reconstruction,0.5
3576,0,230,1.660032346013278,2.6677652121613464,1.0077328661480685,60.70561628321476,1.0441232919692993,0.3076923191547394,0.01870773173868656,0.9825903177261353,reconstruction,0.5
3577,0,232,1.2877568671043882,2.626546656831782,1.338789789727394,103.96293150723062,1.4480522871017456,0.25,0.0218876414000988,0.9807679653167725,reconstruction,0.5
