latent_id,annotation,rank,n_positive,n_negative,activation_prevalence,mean_activation_positive,mean_activation_negative,point_biserial_r,point_biserial_p,auroc,fisher_odds_ratio,fisher_p,q_value,activation_threshold,fire_count_positive,fire_count_negative,any_active_positive,any_active_negative
2661,class_label,15968,13586,24732,0.1159507281173339,0.031399503350257874,0.30628296732902527,-0.14846380958025937,9.927001902176002e-188,0.4503186956757033,0.3068374783285019,1.0,1.0,0.0,0.05763285607099533,1.1243329048156738,0.051818047990578535,0.15118065663917193
2663,class_label,15980,13586,24732,0.7452372253249125,0.49874943494796753,0.9881671071052551,-0.27641885369329616,0.0,0.37411316053269916,0.27695377015520123,1.0,1.0,0.0,1.0548359155654907,4.185629844665527,0.5827322243485942,0.8345059032831958
2664,class_label,15986,13586,24732,0.16235189728065139,0.05023900419473648,0.30278778076171875,-0.1830985885074022,4.250295678241505e-286,0.4294264606378701,0.2844749901308575,1.0,1.0,0.0,0.07757986336946487,0.6150331497192383,0.07124981598704548,0.21239689471130518
2665,class_label,15992,13586,24732,0.1614384884388538,0.04954907298088074,0.22490274906158447,-0.1693694218286399,1.6487909153168326e-244,0.4348666490290414,0.3199834543123461,1.0,1.0,0.0,0.0952451080083847,0.699417769908905,0.07735904607684381,0.20762574801876113
2666,class_label,15998,13586,24732,0.8861109661255807,2.6726667881011963,4.02301025390625,-0.2848448353310353,0.0,0.40542185911761064,0.15904100656268225,1.0,1.0,0.0,0.8355660438537598,1.1756024360656738,0.7640217871338142,0.9531780688985929
2667,class_label,16004,13586,24732,0.2301529307375124,0.09418268501758575,0.5390429496765137,-0.16574342890109833,4.2526029019242463e-234,0.4270804100481228,0.40112542776650406,1.0,1.0,0.0,0.14779920876026154,0.5289503335952759,0.13602237597526867,0.2818615558790231
2672,class_label,16034,13586,24732,0.15663656767054648,0.0803266167640686,0.4528080224990845,-0.1253402589499104,5.777679237090489e-134,0.4523852001419295,0.4472404751286097,1.0,1.0,0.0,0.10297364741563797,0.2555798292160034,0.09517150007360518,0.19040109978974606
2673,class_label,16040,13586,24732,0.15807192442194268,0.0364278145134449,0.2858162224292755,-0.1814775098203071,5.2310924346354366e-281,0.4308033465727425,0.28256527118623254,1.0,1.0,0.0,0.07500368356704712,1.1375545263290405,0.06874723980568231,0.20714054666019732
2675,class_label,16052,13586,24732,0.07904901090871132,0.013548928312957287,0.1537409871816635,-0.1769074926644522,6.439763254510171e-267,0.45011038872559567,0.11504484203730163,1.0,1.0,0.0,0.015677902847528458,0.5460537075996399,0.014647431179155013,0.11442665372796378
2676,class_label,16058,13586,24732,0.19233780468709222,0.08288805931806564,0.31830039620399475,-0.16707871630815496,6.641233042494293e-238,0.4311719052056685,0.3632606806685763,1.0,1.0,0.0,0.11379361152648926,0.5222383737564087,0.10348888561754747,0.2411450752062106
2677,class_label,16064,13586,24732,0.9215251317918471,3.9476680755615234,4.815042495727539,-0.314407339387612,0.0,0.4116291609992581,0.06736079885349683,1.0,1.0,0.0,0.8082584738731384,0.9854035377502441,0.8074488443986456,0.9841905224001294
2678,class_label,16070,13586,24732,0.07732658280703586,0.00694288732483983,0.20123529434204102,-0.19230194652374769,6.46903836e-316,0.4463129541858159,0.061999318936219766,1.0,1.0,0.0,0.011556013487279415,1.171478271484375,0.008022964816723098,0.11539705644509138
2679,class_label,16076,13586,24732,0.5236181429093376,0.2056264728307724,0.9495726823806763,-0.39889230606061304,0.0,0.2917725299175957,0.16745767731306357,1.0,1.0,0.0,0.33615487813949585,2.9656314849853516,0.2548211394082143,0.6712760795730228
2682,class_label,16094,13586,24732,0.374628112114411,0.17075859010219574,0.910265326499939,-0.16835184487351232,1.4554740298067294e-241,0.4148303911855301,0.4674895920178939,1.0,1.0,0.0,0.3115707337856293,1.0249069929122925,0.2646842337700574,0.43502345139899723
2683,class_label,16100,13586,24732,0.1692416096873532,0.08980750292539597,0.296260267496109,-0.11105504430993049,2.0451144856830188e-105,0.45647621614557465,0.5095406842742026,1.0,1.0,0.0,0.11953481286764145,0.4017467200756073,0.11305755925217136,0.20010512696102215
2684,class_label,16106,13586,24732,0.3054178193016337,0.18375803530216217,0.6687511205673218,-0.04671535218306491,5.734649537684146e-20,0.4775112122607971,0.8065844733725169,1.0,1.0,0.0,0.37030768394470215,0.5880640745162964,0.27638745767702044,0.3213650331554262
2686,class_label,16118,13586,24732,0.3270003653635367,0.17213892936706543,0.7037319540977478,-0.1526456259097772,1.8410688169932875e-198,0.4251549107536873,0.4882583958716567,1.0,1.0,0.0,0.27292799949645996,0.8257318735122681,0.23038421904902104,0.38007439754164646
2687,class_label,16124,13586,24732,0.5034448562033509,1.8085862398147583,1.850273847579956,-0.10843379699796464,1.466618430682674e-100,0.44333410200333,0.6340676101218189,1.0,1.0,0.0,0.4768143594264984,0.7163189649581909,0.4302958928308553,0.5436276888241953
2688,class_label,16130,13586,24732,0.338248342815387,0.2115934193134308,0.4855497479438782,-0.14510835461701957,2.4166032087297287e-179,0.4282445010572218,0.51112376634762,1.0,1.0,0.0,0.3449874818325043,1.4582322835922241,0.24562049168261446,0.3891314895681708
2689,class_label,16136,13586,24732,0.27162169215512294,0.06907833367586136,0.6383252143859863,-0.3145028637897492,0.0,0.3537880919315507,0.15042058309927256,1.0,1.0,0.0,0.10849403589963913,3.140950918197632,0.08287943471220374,0.3753032508491024
2690,class_label,16142,13586,24732,0.1483375959079284,0.08766322582960129,0.25543615221977234,-0.0786324728752401,1.284437044695267e-53,0.47078817411983714,0.6114162777851029,1.0,1.0,0.0,0.12623289227485657,0.471615731716156,0.11062858825261299,0.1690522400129387
2694,class_label,16166,13586,24732,0.10960906101571063,0.05936567112803459,0.20518626272678375,-0.05992297174613541,7.941173237226765e-32,0.4804338962969058,0.6539046361632102,1.0,1.0,0.0,0.09539231657981873,0.3423095643520355,0.08435153834829973,0.12348374575448812
2695,class_label,16172,13586,24732,0.8733754371313743,0.7410681247711182,1.0426350831985474,-0.08820392939833034,4.780851613279787e-67,0.4693419299138197,0.5878423778823246,1.0,1.0,0.0,2.135507106781006,3.7542049884796143,0.8337994994847637,0.8951156396571244
2697,class_label,16184,13586,24732,0.279555300381022,0.15117084980010986,0.5562867522239685,-0.12764256709165303,6.745390791108406e-139,0.44012753564970497,0.5338479700449402,1.0,1.0,0.0,0.2332548201084137,0.5572941899299622,0.2022670395995878,0.3220119683001779
2698,class_label,16190,13586,24732,0.18834490317866276,0.03981603682041168,0.4757051467895508,-0.23885182549000605,0.0,0.4023912672421895,0.1916587376827584,1.0,1.0,0.0,0.06484616547822952,0.6551835536956787,0.0623435889886648,0.25756105450428596
2701,class_label,16208,13586,24732,0.22895245054543556,0.0611409917473793,0.6225606203079224,-0.2494954231812835,0.0,0.390434651276791,0.21686047461462196,1.0,1.0,0.0,0.09612836688756943,0.7474526762962341,0.08751656116590607,0.3066472586123241
2705,class_label,16232,13586,24732,0.41797588600657654,0.13167411088943481,0.9219196438789368,-0.3567727932737463,0.0,0.31607733772521635,0.18144452508849537,1.0,1.0,0.0,0.21338142454624176,1.8524583578109741,0.1805535109671721,0.5483988355167394
2706,class_label,16238,13586,24732,0.45907928388746805,0.19615323841571808,0.8140571713447571,-0.27314507516077874,0.0,0.3577338945421907,0.29871868723756423,1.0,1.0,0.0,0.41299867630004883,3.1735403537750244,0.2754305903135581,0.5599628012291767
2707,class_label,16244,13586,24732,0.3110548567252988,0.10303140431642532,0.7019873857498169,-0.2478284917140444,0.0,0.3800888792986682,0.28238214331144496,1.0,1.0,0.0,0.1779773235321045,1.4180009365081787,0.1562638009715884,0.396086042374252
2708,class_label,16250,13586,24732,0.192050733336813,0.05033619701862335,0.4326325058937073,-0.22272293672250323,0.0,0.4083014669204409,0.22986034068679004,1.0,1.0,0.0,0.07949359714984894,0.9049005508422852,0.07367878698660385,0.2570758531457221
2709,class_label,16256,13586,24732,0.19646119317292135,0.06317645311355591,0.34351015090942383,-0.18592615144286007,4.306482657435316e-295,0.4227889053384506,0.3194199039784024,1.0,1.0,0.0,0.10584425181150436,0.8087902069091797,0.09679081407331076,0.2512130033964095
2710,class_label,16262,13586,24732,0.4279972858708701,0.14090284705162048,1.6398125886917114,-0.35665521742110773,0.0,0.31555556888853364,0.18509151566583995,1.0,1.0,0.0,0.21411746740341187,1.6029839515686035,0.18990136905638158,0.5587902312793143
2712,class_label,16274,13586,24732,0.8746542095098909,0.6854002475738525,1.208638072013855,-0.1916243391251234,1.14735784837e-313,0.4336835674544766,0.31784005227576045,1.0,1.0,0.0,3.256734848022461,15.390951156616211,0.7890475489474459,0.9216804140384927
2713,class_label,16280,13586,24732,0.14405762304921968,0.0798376202583313,0.29726773500442505,-0.04756553426091772,1.2090613916527663e-20,0.4825425752347217,0.7459379080469801,1.0,1.0,0.0,0.1299867480993271,0.5904091596603394,0.12152215515972324,0.1564370046902798
2714,class_label,16286,13586,24732,0.1338274440210867,0.03816262632608414,0.15551599860191345,-0.10257738946217794,3.872571852185608e-90,0.4634973951527339,0.4994979963926907,1.0,1.0,0.0,0.09495068341493607,0.6268801689147949,0.08670690416605328,0.15971211386058548
2715,class_label,16292,13586,24732,0.2856359935278459,0.17911213636398315,0.42777448892593384,-0.08353050181720015,2.693578568160793e-60,0.4605625566785494,0.6713423453020303,1.0,1.0,0.0,0.3954806327819824,2.1574883460998535,0.2347269247755042,0.3136018114184053
2717,class_label,16304,13586,24732,0.8546114097813038,0.8008922934532166,1.883640170097351,-0.278075592775454,0.0,0.39755051228516075,0.20410077879593833,1.0,1.0,0.0,1.8820109367370605,7.775028228759766,0.7223612542322979,0.9272602296619764
2718,class_label,16310,13586,24732,0.3346729996346365,0.17726394534111023,0.526067316532135,-0.12438138856069339,6.150507724717116e-132,0.43865478024525967,0.5642426222254614,1.0,1.0,0.0,0.306712806224823,0.811499297618866,0.25548358604445753,0.3781740255539382
2719,class_label,16316,13586,24732,0.12158776554099901,0.05891488492488861,0.2713560163974762,-0.15021750428329816,3.421519132424921e-192,0.44868881052907184,0.31231828017616536,1.0,1.0,0.0,0.05800088495016098,0.534125804901123,0.05535109671720889,0.15797347565906517
2720,class_label,16322,13586,24732,0.14277885067070306,0.051685869693756104,0.2602832317352295,-0.12627589759116148,5.865064532665436e-136,0.4538261319894834,0.4261363510267961,1.0,1.0,0.0,0.0893566906452179,0.6919779777526855,0.08317385543942293,0.1755215914604561
2721,class_label,16328,13586,24732,0.16136019625241402,0.06557198613882065,0.28637704253196716,-0.08664223436183009,9.47540190235141e-65,0.4666870571948333,0.591475190855366,1.0,1.0,0.0,0.13543353974819183,0.6985686421394348,0.11835713234211688,0.18498301795245026
2722,class_label,16334,13586,24732,0.0,0.0,0.0,,,0.5,,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2723,class_label,16340,13586,24732,0.38618925831202044,0.2458280473947525,0.6444087028503418,-0.07448637913475033,2.787694937154292e-48,0.4620954265528021,0.7230788752375609,1.0,1.0,0.0,0.42624759674072266,0.7649603486061096,0.3372589430295893,0.41306808992398514
2724,class_label,16346,13586,24732,0.08158045827026462,0.0025571919977664948,0.17803089320659637,-0.21332296710850468,0.0,0.4389692569857484,0.019659326807314158,1.0,1.0,0.0,0.0027969968505203724,1.2715914249420166,0.0027969969085823642,0.12485848293708555
2731,class_label,16388,13586,24732,0.09147137115715852,0.030890846624970436,0.3206692337989807,-0.10970804705767002,6.617174920918376e-103,0.4669441902250271,0.3951589948432177,1.0,1.0,0.0,0.05078757554292679,0.15534530580043793,0.048800235536581776,0.11491185508652757
2732,class_label,16394,13586,24732,0.2125371887885589,0.09330132603645325,0.3559836149215698,-0.14848893823193965,8.575503181911788e-188,0.43650726900871384,0.432923068417239,1.0,1.0,0.0,0.14330929517745972,0.7635047435760498,0.13057559252171352,0.25756105450428596
2734,class_label,16406,13586,24732,0.35620335090557964,0.11050233989953995,0.6456234455108643,-0.33907003515205103,0.0,0.33028892634979556,0.17455940617140914,1.0,1.0,0.0,0.17179448902606964,2.3152191638946533,0.13712645370234064,0.4765486010027495
2735,class_label,16412,13586,24732,0.6902761104441777,0.4179140031337738,0.943595826625824,-0.27574107790126257,0.0,0.3667406605285921,0.2950380300130113,1.0,1.0,0.0,0.8008244037628174,2.5574963092803955,0.5182540850875902,0.784772764030406
2737,class_label,16424,13586,24732,0.29111644657863145,0.1822165697813034,0.5204705595970154,-0.11529855458506272,1.580949058300523e-113,0.4452552978409932,0.5743076807722428,1.0,1.0,0.0,0.32099220156669617,1.1069868803024292,0.22044751950537317,0.3299369238233867
2738,class_label,16430,13586,24732,0.10929589226995146,0.020000958815217018,0.21475465595722198,-0.20018023967854032,0.0,0.4347189297504192,0.13930695117468483,1.0,1.0,0.0,0.02870602160692215,1.151706337928772,0.02502576181363168,0.15558790231279315
2739,class_label,16436,13586,24732,0.8565165196513388,0.5980536341667175,1.8035928010940552,-0.36595305698182684,0.0,0.3659114742871493,0.10979749028973208,1.0,1.0,0.0,1.5226703882217407,10.735848426818848,0.6834241130575592,0.9516011644832606
2740,class_label,16442,13586,24732,0.1353410929589227,0.021021844819188118,0.26002827286720276,-0.24490980859337494,0.0,0.4124329252989664,0.09272532481014868,1.0,1.0,0.0,0.025393787771463394,1.151180624961853,0.022302370086854116,0.19743651948892124
2741,class_label,16448,13586,24732,0.777258729578788,0.5424177050590515,0.8836799263954163,-0.13410590393010083,3.064039376535805e-153,0.44167853004106866,0.5218960893140819,1.0,1.0,0.0,1.3856911659240723,2.894549608230591,0.7019726188723686,0.8186155587902313
2742,class_label,16454,13586,24732,0.170076726342711,0.08516357839107513,0.2638183534145355,-0.08315374862626371,9.087254440693606e-60,0.467347182464353,0.6124574173046918,1.0,1.0,0.0,0.1380833238363266,1.1884198188781738,0.12792580597674078,0.19323144104803494
2744,class_label,16466,13586,24732,0.2311446317657498,0.1340089589357376,0.4903023838996887,-0.13397986899143183,5.928841867426127e-153,0.4409661383069342,0.488235818007167,1.0,1.0,0.0,0.16914470493793488,0.3618389070034027,0.154938907699102,0.2730066310852337
2746,class_label,16478,13586,24732,0.35281068949318856,0.24999457597732544,0.5208762288093567,-0.12801311072676017,1.0628506782565995e-139,0.43606503971953703,0.5598847765199318,1.0,1.0,0.0,0.34469306468963623,1.6926653385162354,0.27027822758722214,0.39814814814814814
2748,class_label,16490,13586,24732,0.2314838979069889,0.03611680492758751,0.812357485294342,-0.31843089920705575,0.0,0.3596218561462613,0.1069724610616743,1.0,1.0,0.0,0.05284852162003517,1.1633106470108032,0.05027233917267775,0.3310286268801553
2749,class_label,16496,13586,24732,0.08184143222506395,0.018960654735565186,0.2270025908946991,-0.13709886315497433,3.95049143229178e-160,0.4607195257107317,0.2608154316994892,1.0,1.0,0.0,0.031944647431373596,0.4207908809185028,0.03113499190343,0.10969594048196668
2751,class_label,16508,13586,24732,0.6695025836421525,0.4553806781768799,1.284627079963684,-0.3268015810807079,0.0,0.33932743553808653,0.23746478526298567,1.0,1.0,0.0,0.7102164030075073,2.3841986656188965,0.4620933313705285,0.7834384602943555
2753,class_label,16520,13586,24732,0.17480035492457852,0.061204586178064346,0.43137460947036743,-0.165593027209943,1.1359918277767252e-233,0.434265989437091,0.3475480429409447,1.0,1.0,0.0,0.09480347484350204,0.3474041819572449,0.08994553216546444,0.22141355329128254
2754,class_label,16526,13586,24732,0.3874680306905371,0.2014765739440918,0.49461209774017334,-0.06440451784017731,1.6410167908831018e-36,0.4672058737292214,0.7561486808969037,1.0,1.0,0.0,0.4417046904563904,0.7263868451118469,0.34513469748270276,0.41072295002426007
2755,class_label,16532,13586,24732,0.3347773892165562,0.2400876134634018,0.4918079972267151,-0.08384401684731864,9.750722607243686e-61,0.45864471194207945,0.6838851576363137,1.0,1.0,0.0,0.6132783889770508,3.132500410079956,0.2813926100397468,0.3641031861555879
2756,class_label,16538,13586,24732,0.898481131583068,0.5852939486503601,1.3130083084106445,-0.07943593852145389,1.0990145768696268e-54,0.4749249210479369,0.5911995332209503,1.0,1.0,0.0,2.534447193145752,7.713043689727783,0.8661121742970705,0.9162623322011968
2757,class_label,16544,13586,24732,0.24427162169215513,0.042816732078790665,0.44591024518013,-0.3164978254880991,0.0,0.3578694236694027,0.12286781327575555,1.0,1.0,0.0,0.07382600009441376,1.1587821245193481,0.06079788017076402,0.3450590328319586
2758,class_label,16550,13586,24732,0.12103972023592045,0.04463855177164078,0.2940109074115753,-0.11363986550201376,2.5505634983680497e-110,0.46125847563728,0.4383796270560004,1.0,1.0,0.0,0.07735904306173325,0.6164078712463379,0.07102900044163109,0.148512049167071
2759,class_label,16556,13586,24732,0.18740539694138525,0.08654157817363739,0.36362385749816895,-0.12205496162631059,4.372628329693269e-127,0.4502170227893214,0.4901450549161157,1.0,1.0,0.0,0.1351391077041626,0.7790716290473938,0.12314146915942882,0.22270742358078602
2760,class_label,16562,13586,24732,0.7565634949632026,1.031994342803955,1.941473364830017,-0.08461923391032683,7.775368113083478e-62,0.46204385947431537,0.6686722698231642,1.0,1.0,0.0,2.5006625652313232,12.812227249145508,0.7075666126895334,0.7834788937409025
2761,class_label,16568,13586,24732,0.46850044365572313,0.13756440579891205,1.365695834159851,-0.4192651970954189,0.0,0.28132824865927974,0.1381438238943333,1.0,1.0,0.0,0.23362284898757935,2.397865056991577,0.1862211099661416,0.6235646126475821
2764,class_label,16586,13586,24732,0.1834124954329558,0.06569897383451462,0.3230748176574707,-0.1974685584905646,0.0,0.4201249405997969,0.27641637756669113,1.0,1.0,0.0,0.09185926616191864,0.7843684554100037,0.08030325334903578,0.24005337214944203
2765,class_label,16592,13586,24732,0.13716791064251788,0.03658898174762726,0.46651574969291687,-0.21004283243341268,0.0,0.4244743128153324,0.1752943107028829,1.0,1.0,0.0,0.04077726975083351,0.31938380002975464,0.03967319299278669,0.19072456736212196
2766,class_label,16598,13586,24732,0.453416149068323,0.3109962046146393,0.5276656150817871,-0.062256040604699185,3.1837546023864157e-34,0.46760665471793733,0.7688715101935006,1.0,1.0,0.0,0.5939202308654785,1.5010513067245483,0.4116001766524363,0.47638686721656154
2767,class_label,16604,13586,24732,0.773109243697479,0.549008846282959,0.9708702564239502,-0.1154664877257829,7.438813187156856e-114,0.4494545341756252,0.5722401921232331,1.0,1.0,0.0,1.4881495237350464,2.647460699081421,0.7078610334167525,0.8089519650655022
2768,class_label,16610,13586,24732,0.6214572785635993,0.3617112338542938,0.7748857736587524,-0.17637636544727564,2.6402764375872293e-265,0.41058695364759207,0.47139365937028854,1.0,1.0,0.0,0.8159134387969971,2.2514960765838623,0.5060356249079935,0.6848617176128093
2772,class_label,16634,13586,24732,0.19392974581136802,0.03371889516711235,0.7398595213890076,-0.26598798150351244,0.0,0.3900821844770374,0.1470195360200436,1.0,1.0,0.0,0.054320625960826874,0.40902474522590637,0.052038863535992935,0.27187449458191815
2773,class_label,16640,13586,24732,0.11762096142804948,0.03640089929103851,0.2274208962917328,-0.1246325502534829,1.817501935694314e-132,0.4580338770259907,0.39192310827016896,1.0,1.0,0.0,0.06933607906103134,1.254326343536377,0.06344766671573679,0.14737991266375547
2774,class_label,16646,13586,24732,0.14324860378934182,0.05570328235626221,0.4528091251850128,-0.14002205487160424,5.19451240932297e-167,0.44872962789396154,0.3814057816335231,1.0,1.0,0.0,0.08118651807308197,0.5582646131515503,0.07706462534962462,0.17960536956170145
2775,class_label,16652,13586,24732,0.17070306383422934,0.08274905383586884,0.29120537638664246,-0.06947685668732448,3.212958985175564e-42,0.47267795115173,0.6674829954739715,1.0,1.0,0.0,0.14625349640846252,0.6400614380836487,0.13543353452083026,0.1900776322173702
2776,class_label,16658,13586,24732,0.23281486507646537,0.07373002916574478,0.5321279168128967,-0.23829020104181534,0.0,0.39474104844682834,0.24179156964845003,1.0,1.0,0.0,0.10503459721803665,0.7134885787963867,0.09693802443692036,0.3074559275432638
2780,class_label,16682,13586,24732,0.26830732292917164,0.13136018812656403,0.4339997172355652,-0.11194752853239726,4.2703907776361115e-107,0.4481567116104693,0.5744168720396515,1.0,1.0,0.0,0.2391432374715805,0.8889293074607849,0.20138377741793023,0.30507035419699174
2781,class_label,16688,13586,24732,0.37063521060598154,0.17580518126487732,0.733566403388977,-0.23341293133964575,0.0,0.3821724398580904,0.33605798473816545,1.0,1.0,0.0,0.27130869030952454,0.8026443719863892,0.2185337847784484,0.4541889050622675
2782,class_label,16694,13586,24732,0.18612662456286863,0.09358331561088562,0.24573937058448792,-0.07621040584580044,1.825650284677354e-50,0.46899766825260064,0.65108020557978,1.0,1.0,0.0,0.17606359720230103,0.7908782362937927,0.14610628588252614,0.2081109493773249
2783,class_label,16700,13586,24732,0.21987055691841953,0.1586202085018158,0.33785685896873474,-0.10737453657151617,1.2443602505168594e-98,0.4535200568108674,0.5623568498580293,1.0,1.0,0.0,0.19748270511627197,0.6327834129333496,0.15987045488002355,0.25283034125828885
2784,class_label,16706,13586,24732,0.3023383266350018,0.13291913270950317,0.4344744086265564,-0.1888142597408207,1.9718907728323777e-304,0.40936389397149153,0.39305503035687145,1.0,1.0,0.0,0.22214043140411377,0.7547307014465332,0.18533784778448403,0.3666100598415009
2785,class_label,16712,13586,24732,0.1989404457435148,0.09804948419332504,0.3272753059864044,-0.10683880360196069,1.1561837234732398e-97,0.4554220210180591,0.5496094571610145,1.0,1.0,0.0,0.16664212942123413,0.45896005630493164,0.141395554247019,0.23055151221090087
2786,class_label,16718,13586,24732,0.20040189989039095,0.12410427629947662,0.26755768060684204,-0.06714060823527557,1.5475093751058635e-39,0.4719088525950939,0.6949239387859282,1.0,1.0,0.0,0.2958192229270935,1.10116446018219,0.1641395554247019,0.22032185023451398
2788,class_label,16730,13586,24732,0.22120152408789603,0.09799101203680038,0.4057427644729614,-0.15473352633476684,6.169873334151865e-204,0.4328743598474126,0.4229083140567019,1.0,1.0,0.0,0.1496393382549286,0.741387665271759,0.1345502723391727,0.2688015526443474
2789,class_label,16736,13586,24732,0.4365833289837674,0.20573678612709045,0.7259220480918884,-0.2414871303196752,0.0,0.37481859411888524,0.3426827956170074,1.0,1.0,0.0,0.3416016399860382,0.9936115145683289,0.27498895922272926,0.5253517709849588
2790,class_label,16742,13586,24732,0.524583746542095,0.27793383598327637,0.7853114008903503,-0.2349738347861735,0.0,0.3773517528187761,0.36708752651635135,1.0,1.0,0.0,0.4994111657142639,1.3799935579299927,0.3662593846606801,0.6115558790231279
2791,class_label,16748,13586,24732,0.20418602223498095,0.09838741272687912,0.3653584420681,-0.14549332114316943,2.6988831510627628e-180,0.43870017189303934,0.4342015613008895,1.0,1.0,0.0,0.14338289201259613,0.7538816332817078,0.1250552038863536,0.24765486010027496
2792,class_label,16754,13586,24732,0.17944569132000626,0.10250450670719147,0.2868258059024811,-0.09553022710346003,2.237783176106371e-78,0.46168591960609434,0.5737141929993609,1.0,1.0,0.0,0.14264684915542603,0.4239851236343384,0.12998675106727514,0.2066149118550865
2793,class_label,16760,13586,24732,0.6485985698627277,0.6746993660926819,1.0634267330169678,-0.10397034237919811,1.4539285728030831e-92,0.44812039710180107,0.63815040254912,1.0,1.0,0.0,0.8695716261863708,1.3944282531738281,0.5816281466215222,0.6853873524179201
2794,class_label,16766,13586,24732,0.38553682342502216,0.07048793882131577,0.8573115468025208,-0.4190713236748403,0.0,0.28681029903036626,0.10705084885122762,1.0,1.0,0.0,0.12108052521944046,2.019529342651367,0.11033416752539378,0.5367135694646612
2795,class_label,16772,13586,24732,0.3351166553577953,0.19842080771923065,0.4490739107131958,-0.07719016273921146,9.954718428424638e-52,0.46191709201842934,0.7054355327001783,1.0,1.0,0.0,0.37310466170310974,1.6183083057403564,0.2859561313116443,0.3621219472747857
2796,class_label,16778,13586,24732,0.20525601544965813,0.11892585456371307,0.39787009358406067,-0.1351534303823292,1.2383258712593552e-155,0.4429460052004805,0.46522724431835855,1.0,1.0,0.0,0.14993375539779663,0.6779475808143616,0.13160606506698072,0.24571405466601973
2797,class_label,16784,13586,24732,0.4050315778485307,0.24223929643630981,0.47770071029663086,-0.09176699287327249,1.9209887012141895e-72,0.45291578719605075,0.6724498965515496,1.0,1.0,0.0,0.7055792808532715,2.140950918197632,0.3442514353010452,0.43841986090894386
2801,class_label,16808,13586,24732,0.43259042747533794,0.29639455676078796,0.7637656927108765,-0.12345555523523496,5.383180415473704e-130,0.43607145323913865,0.5883790262775149,1.0,1.0,0.0,0.4758574962615967,0.9735565185546875,0.3500662446636243,0.47792333818534694
2802,class_label,16814,13586,24732,0.6931207265514902,0.44202715158462524,1.2246791124343872,-0.347850567402323,0.0,0.33232112518240287,0.21084737439485488,1.0,1.0,0.0,0.7586486339569092,3.5805435180664062,0.4766671573678787,0.812024907003073
2803,class_label,16820,13586,24732,0.28866329140351793,0.248434379696846,0.8777561783790588,-0.11542766624661185,8.855968355125807e-114,0.44533105177507293,0.5729324157122877,1.0,1.0,0.0,0.2674812376499176,0.6223920583724976,0.2180921536876196,0.3274300501374737
2804,class_label,16826,13586,24732,0.7196356803591002,0.39640524983406067,1.076483964920044,-0.28140210218658246,0.0,0.36788793948561227,0.2795127819153482,1.0,1.0,0.0,0.9489179849624634,4.081918239593506,0.5490946562638009,0.8133187772925764
2805,class_label,16832,13586,24732,0.28788036953912,0.09418894350528717,0.410287469625473,-0.23472688580679793,0.0,0.38891823929738634,0.29173815011161003,1.0,1.0,0.0,0.17643162608146667,2.398754596710205,0.14448697188282056,0.3666504932880479
2807,class_label,16844,13586,24732,0.8742627485776919,0.6851394772529602,1.516175389289856,-0.26420749315196435,0.0,0.4084421655527797,0.20069591161022549,1.0,1.0,0.0,1.7996467351913452,6.132460117340088,0.7560724274988959,0.9391880963933366
2808,class_label,16850,13586,24732,0.13951667623571168,0.052250541746616364,0.23305587470531464,-0.10099945935109964,1.9741690521275102e-87,0.46342361735648047,0.5129063647682923,1.0,1.0,0.0,0.11452966183423996,1.3377810716629028,0.09230089798321801,0.16545366327025715
2809,class_label,16856,13586,24732,0.08643457382953182,0.010502922348678112,0.2555901110172272,-0.20176785555374596,0.0,0.44073981993194034,0.06809418215691283,1.0,1.0,0.0,0.009936699643731117,1.0911774635314941,0.009936699543647873,0.12845705967976712
2810,class_label,16862,13586,24732,0.5241661882144162,0.3159278631210327,0.6890693306922913,-0.14247779621774698,6.582298550207714e-173,0.4256284636130766,0.5491216574120193,1.0,1.0,0.0,0.6284410357475281,1.7159146070480347,0.4281613425585161,0.5769044153323629
2811,class_label,16868,13586,24732,0.08087582859230649,0.024977918714284897,0.1858004778623581,-0.1336167403833924,3.957074882328157e-152,0.461923698985258,0.27094730855780774,1.0,1.0,0.0,0.03334314748644829,1.187368631362915,0.031723833357868395,0.10787643538735242
2812,class_label,16874,13586,24732,0.22133201106529568,0.07783325016498566,0.9300289750099182,-0.19093999497998448,2.1001845648417e-311,0.41714998414685095,0.3319785178026778,1.0,1.0,0.0,0.12100692093372345,0.5540190935134888,0.11438245252465773,0.28008248423095583
2813,class_label,16880,13586,24732,0.43337334933973587,0.21157637238502502,0.657069742679596,-0.15058123493729492,3.9975230953441724e-193,0.4220083933954235,0.5216669315161337,1.0,1.0,0.0,0.39135876297950745,0.8990781307220459,0.33269542175769173,0.48867863496684455
2814,class_label,16886,13586,24732,0.676496685630774,0.3753679394721985,1.3618879318237305,-0.3632404842727216,0.0,0.3223914522372606,0.19918576769487237,1.0,1.0,0.0,0.7596054673194885,4.973799228668213,0.44722508464595906,0.8024421801714379
2816,class_label,16898,13586,24732,0.9703011639438384,1.0385091304779053,1.9541655778884888,-0.06829426787299325,7.521924575993792e-41,0.48788273355288464,0.45397817795587314,1.0,1.0,0.0,2.91079044342041,11.148228645324707,0.9546592080082438,0.9788937409024745
